run_id,scheme,SCR,H_sys,D_sys,dP_pu,SOC0,gain_scale,rocof,dfmax,settling,settling_loose,df_end,bess_throughput_kWh,pinj_p2p_steady_kW,soc_end
733,C3_adapt_vic,3.89447034879593,1.7398678463705148,2.041452859176764,0.1242882164582796,0.3899757609891285,1.2864453477946791,0.20145210798581542,0.06231647213176217,0.04504999999999981,0.0,4.062826519657392e-8,0.013153763576453847,3.230248927138746e-6,0.3902256967668583
733,C4_proposed,3.89447034879593,1.7398678463705148,2.041452859176764,0.1242882164582796,0.3899757609891285,1.2864453477946791,0.4649288263193792,0.13602490081684238,0.41769999999999996,0.0,0.04281536959608445,0.03360156418564767,1.4757692391867749e-5,0.3906130010147662
734,C0_no_vic,4.004661444065309,4.336873993490693,1.9784361160781758,0.09633108482191141,0.6715226904863656,1.293319059255909,0.013342191254110946,1.3730853083940318,NaN,NaN,1.3328344109960781,0.0,0.0,0.6715226904863656
734,C1_const_vic,4.004661444065309,4.336873993490693,1.9784361160781758,0.09633108482191141,0.6715226904863656,1.293319059255909,0.0038423634044448783,0.0004853084296172483,0.0,0.0,3.7127271923509397e-7,0.021129759356832797,1.670663512777537e-5,0.6719241867832413
734,C2_fuzzy_vic,4.004661444065309,4.336873993490693,1.9784361160781758,0.09633108482191141,0.6715226904863656,1.293319059255909,0.003810372984958118,0.0004860097940735386,0.0,0.0,3.675776341083292e-7,0.021129759356832797,1.654049102216959e-5,0.6719241867832413
734,C3_adapt_vic,4.004661444065309,4.336873993490693,1.9784361160781758,0.09633108482191141,0.6715226904863656,1.293319059255909,0.0037813523753982246,0.0004866892783752519,0.0,0.0,3.639332035731968e-7,0.021129759356832797,1.6376681247493252e-5,0.6719241867832413
734,C4_proposed,4.004661444065309,4.336873993490693,1.9784361160781758,0.09633108482191141,0.6715226904863656,1.293319059255909,0.27455982431263215,0.13044491870896735,NaN,0.0,0.06823964443648833,0.042574982001397935,3.867626011196989e-5,0.6723316910627
735,C0_no_vic,1.6054255748434225,1.5020589944711134,4.619382839826118,0.09993019797923555,0.3151793368999925,1.0054575155812966,1.4359557661280307,1.5312279067453574,NaN,NaN,0.5242445299712131,0.0,0.0,0.3151793368999925
735,C1_const_vic,1.6054255748434225,1.5020589944711134,4.619382839826118,0.09993019797923555,0.3151793368999925,1.0054575155812966,0.1738436412837528,0.06708439300948754,0.09735000000000005,0.0,0.021529591427075445,0.017335455022621685,1.4802993973717094e-8,0.31550873502865295
735,C2_fuzzy_vic,1.6054255748434225,1.5020589944711134,4.619382839826118,0.09993019797923555,0.3151793368999925,1.0054575155812966,0.16957815454951217,0.06458096991805462,0.0788000000000002,0.0,0.021271698663085203,0.01693640780192906,1.0382747859694063e-8,0.3155011528396439
735,C3_adapt_vic,1.6054255748434225,1.5020589944711134,4.619382839826118,0.09993019797923555,0.3151793368999925,1.0054575155812966,0.16679802481363012,0.062476489212123454,0.06285000000000007,0.0,0.021026488109434638,0.016592671195256585,4.837987944483757e-9,0.31549462156654556
735,C4_proposed,1.6054255748434225,1.5020589944711134,4.619382839826118,0.09993019797923555,0.3151793368999925,1.0054575155812966,0.4896107681563673,0.16340452849672005,NaN,0.0,0.07655633865577016,0.04885370092485839,0.0001284054084972013,0.31610708877741756
736,C0_no_vic,6.946963473300866,1.5694907142325611,2.6609940629862354,0.10181491907927886,0.6357032182975306,0.9590298537320667,1.1392314872023934,2.2754599085608334,NaN,NaN,0.8940731646833626,0.0,0.0,0.6357032182975306
736,C1_const_vic,6.946963473300866,1.5694907142325611,2.6609940629862354,0.10181491907927886,0.6357032182975306,0.9590298537320667,0.1774617252131348,0.06834767141715758,0.10530000000000017,0.0,0.021056064811617148,0.017297216459180816,2.9148039175197482e-8,0.6360318893575929
736,C2_fuzzy_vic,6.946963473300866,1.5694907142325611,2.6609940629862354,0.10181491907927886,0.6357032182975306,0.9590298537320667,0.17326760091641785,0.0658525635569589,0.08700000000000019,0.0,0.020819925661321292,0.01690960720403847,2.088370092678815e-8,0.6360245245144446
736,C3_adapt_vic,6.946963473300866,1.5694907142325611,2.6609940629862354,0.10181491907927886,0.6357032182975306,0.9590298537320667,0.17052909878522357,0.0637521109799124,0.07109999999999994,0.0,0.020594703593253882,0.0165756492498901,1.0418021702207626e-8,0.6360181790582797
736,C4_proposed,6.946963473300866,1.5694907142325611,2.6609940629862354,0.10181491907927886,0.6357032182975306,0.9590298537320667,0.416614016974108,0.1461954617591772,NaN,0.0,0.06929435850712196,0.04458091558421058,4.748249727708753e-5,0.636550332727636
737,C0_no_vic,3.140634008967897,3.959279699191468,2.3795563667266,0.05767475114166898,0.6112484015124691,0.7289351231397909,0.14706893678535934,1.8228235241965223,NaN,NaN,1.8228235241965223,0.0,0.0,0.6112484015124691
737,C1_const_vic,3.140634008967897,3.959279699191468,2.3795563667266,0.05767475114166898,0.6112484015124691,0.7289351231397909,0.002452473555578647,0.00031265575131556034,0.0,0.0,1.074826698754805e-7,0.029181954196455806,5.257422453723848e-6,0.6118029124636253
737,C2_fuzzy_vic,3.140634008967897,3.959279699191468,2.3795563667266,0.05767475114166898,0.6112484015124691,0.7289351231397909,0.00244512489139481,0.0003129664308119118,0.0,0.0,1.071831121635114e-7,0.029181954196455806,5.24278002558276e-6,0.6118029124636253
737,C3_adapt_vic,3.140634008967897,3.959279699191468,2.3795563667266,0.05767475114166898,0.6112484015124691,0.7289351231397909,0.002438363519203788,0.000313268945717482,0.0,0.0,1.0688530949209962e-7,0.029181954196455806,5.228224603342824e-6,0.6118029124636253
737,C4_proposed,3.140634008967897,3.959279699191468,2.3795563667266,0.05767475114166898,0.6112484015124691,0.7289351231397909,0.20142156800993388,0.16657257803979064,NaN,0.0,0.11975850249824305,0.06380799138291474,0.0001321024447097443,0.6124608803106667
738,C0_no_vic,4.8244452905199475,3.024252940608014,4.474312413602004,0.12147066520914071,0.6222560598221842,1.1881809486806958,0.6987172361709064,1.2799485565216102,NaN,NaN,0.3243096660954663,0.0,0.0,0.6222560598221842
738,C1_const_vic,4.8244452905199475,3.024252940608014,4.474312413602004,0.12147066520914071,0.6222560598221842,1.1881809486806958,0.19288357458897548,0.06718220483779191,0.08424999999999994,0.0,9.894141612676322e-7,0.014242178218259764,6.424223688372876e-5,0.6225266771510146
